path,kind,board,module,spec_code,title,title_len,description,desc_len,h1,h1_code_prefix,h1_bare,canonical,canonical_self,h2_count,h2_with_id,heading_skips,words_main,img_count,svg_count,internal_links_out,jsonld_types,has_datePublished,has_dateModified,has_author,og_title_matches,twitter_title_matches,og_desc_matches,twitter_desc_matches
revision-notes/aqa-a2-macro/2-3-3-inflation-and-deflation.html,topic,AQA,Macroeconomics,2.3.3,AQA A-Level Economics 2.3.3 Inflation and Deflation,51,"Free AQA A-Level Economics revision notes (2.3.3). Covers inflation, deflation and disinflation, CPI limits, demand-pull and cost-push causes. With diagrams.",157,2.3.3 Inflation and Deflation,2.3.3,Inflation and Deflation,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-3-inflation-and-deflation.html,yes,9,0,,1128,2,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,topic,AQA,Macroeconomics,2.3.4,AQA A-Level Economics 2.3.4 Macroeconomic Policy Conflicts,58,"AQA A-Level Economics 2.3.4 revision notes. Covers the key trade-offs, the short-run and long-run Phillips curves, and reconciling conflicts. With diagrams.",156,2.3.4 Possible Conflicts between Macroeconomic Policy Objectives,2.3.4,Possible Conflicts between Macroeconomic Policy Objectives,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,yes,9,0,,837,2,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,topic,AQA,Macroeconomics,2.4.1,AQA A-Level Economics 2.4.1 Financial Markets and Assets,56,"Free AQA A-Level Economics revision notes (2.4.1). Covers the functions of money, narrow and broad money, money and capital markets, debt, equity and bonds.",156,2.4.1 The Structure of Financial Markets and Financial Assets,2.4.1,The Structure of Financial Markets and Financial Assets,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,yes,9,0,,2235,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,topic,AQA,Macroeconomics,2.4.2,AQA A-Level Economics 2.4.2 Commercial and Investment Banks,59,"Free AQA A-Level Economics revision notes (2.4.2). Covers the commercial and investment bank distinction, the balance sheet, objectives and credit creation.",156,2.4.2 Commercial Banks and Investment Banks,2.4.2,Commercial Banks and Investment Banks,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,yes,9,0,,1652,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,topic,AQA,Macroeconomics,2.4.3,"AQA A-Level Economics 2.4.3 Central Banks, Monetary Policy",58,"Free AQA A-Level Economics revision notes (2.4.3). Covers central bank functions, monetary policy tools, quantitative easing and the transmission mechanism.",156,2.4.3 Central Banks and Monetary Policy,2.4.3,Central Banks and Monetary Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,yes,8,0,,1375,1,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,topic,AQA,Macroeconomics,2.4.4,AQA A-Level Economics 2.4.4 Regulating the Financial System,59,"Free AQA A-Level Economics revision notes for unit 2.4.4. Covers the Bank of England, PRA, FPC and FCA, liquidity and capital ratios, and systemic risk.",152,2.4.4 The Regulation of the Financial System,2.4.4,The Regulation of the Financial System,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,yes,7,0,,1341,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-5-1-fiscal-policy.html,topic,AQA,Macroeconomics,2.5.1,AQA A-Level Economics 2.5.1 Fiscal Policy,41,"Free AQA A-Level Economics revision notes (2.5.1). Covers the government budget, the Laffer curve, types of spending and taxes, national debt and the OBR.",154,2.5.1 Fiscal Policy,2.5.1,Fiscal Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-5-1-fiscal-policy.html,yes,13,0,,2547,2,0,16,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-5-2-supply-side-policies.html,topic,AQA,Macroeconomics,2.5.2,AQA A-Level Economics 2.5.2 Supply-Side Policies,48,Free AQA A-Level Economics revision notes (2.5.2). Covers market-based and interventionist policies and their impact on LRAS and macroeconomic objectives.,154,2.5.2 Supply-Side Policies,2.5.2,Supply-Side Policies,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-5-2-supply-side-policies.html,yes,7,0,,1431,2,0,16,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-1-globalisation.html,topic,AQA,Macroeconomics,2.6.1,AQA A-Level Economics 2.6.1 Globalisation,41,"Free AQA A-Level Economics revision notes for unit 2.6.1. Covers the drivers of globalisation and its impact on consumers, workers, firms and the environment.",158,2.6.1 Globalisation,2.6.1,Globalisation,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-1-globalisation.html,yes,10,0,,1069,0,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-2-trade.html,topic,AQA,Macroeconomics,2.6.2,AQA A-Level Economics 2.6.2 Trade,33,"AQA A-Level Economics 2.6.2 revision notes. Covers absolute and comparative advantage, protectionism, trading blocs and the role of the WTO. With diagrams.",155,2.6.2 Trade,2.6.2,Trade,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-2-trade.html,yes,15,0,,2019,2,0,16,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-3-the-balance-of-payments.html,topic,AQA,Macroeconomics,2.6.3,AQA A-Level Economics 2.6.3 The Balance of Payments,51,"Free AQA A-Level Economics revision notes for unit 2.6.3. Covers the structure of the accounts, deficits and surpluses, their causes and corrective policies.",157,2.6.3 The Balance of Payments,2.6.3,The Balance of Payments,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-3-the-balance-of-payments.html,yes,9,0,,1048,0,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,topic,AQA,Macroeconomics,2.6.4,AQA A-Level Economics 2.6.4 Exchange Rate Systems,49,"AQA A-Level Economics 2.6.4 revision notes. Covers floating, fixed and managed systems, appreciation and depreciation, and currency unions. With diagrams.",154,2.6.4 Exchange Rate Systems,2.6.4,Exchange Rate Systems,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,yes,12,0,,1382,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,topic,AQA,Macroeconomics,2.6.5,AQA A-Level Economics 2.6.5 Economic Growth and Development,59,"Free AQA A-Level Economics revision notes (2.6.5). Covers growth versus development, HDI and other indicators, and market-led versus state-led strategies.",154,2.6.5 Economic Growth and Development,2.6.5,Economic Growth and Development,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,yes,12,0,,2227,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-macro/index.html,hub,AQA,Macroeconomics,,AQA A-Level Macroeconomics Revision Notes | National & International Economy | Economics Academy,96,"Free AQA A-Level Economics macroeconomics revision notes — macroeconomic performance, AD and AS, financial markets, fiscal and supply-side policies, and the international economy. Every topic covered, with links to detailed notes on each subtopic.",247,AQA A-Level Macroeconomics — The National and International Economy,,AQA A-Level Macroeconomics — The National and International Economy,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/,yes,7,0,,336,0,0,33,BreadcrumbList;LearningResource,no,no,no,yes,no,no,no
revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,topic,AQA,Microeconomics,1.1.1,AQA A-Level Economics 1.1.1 Economic Methodology,48,"Free AQA A-Level Economics revision notes (1.1.1). Covers economics as a social science, the role of models, ceteris paribus, and positive versus normative.",156,1.1.1 Economic Methodology,1.1.1,Economic Methodology,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,yes,8,0,,706,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,topic,AQA,Microeconomics,1.1.2,AQA A-Level Economics 1.1.2 The Purpose of Economic Activity,60,Free AQA A-Level Economics revision notes for unit 1.1.2. Covers the central purpose of economic activity and the three questions every economy must answer.,156,1.1.2 The Nature and Purpose of Economic Activity,1.1.2,The Nature and Purpose of Economic Activity,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,yes,4,0,,300,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,topic,AQA,Microeconomics,1.1.3,AQA A-Level Economics 1.1.3 Economic Resources,46,"Free AQA A-Level Economics revision notes for unit 1.1.3. Covers land, labour, capital and enterprise, and why the environment is itself a scarce resource.",155,1.1.3 Economic Resources,1.1.3,Economic Resources,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,yes,4,0,,404,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,topic,AQA,Microeconomics,1.1.4,"AQA A-Level Economics 1.1.4 Scarcity, Choice and Allocation",59,"Free AQA A-Level Economics revision notes for unit 1.1.4. Covers the basic economic problem, why choices must be made, and how opportunity cost arises.",151,"1.1.4 Scarcity, Choice and the Allocation of Resources",1.1.4,"Scarcity, Choice and the Allocation of Resources",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,yes,5,0,,390,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,topic,AQA,Microeconomics,1.1.5,AQA A-Level Economics 1.1.5 Production Possibility Diagrams,59,"AQA A-Level Economics 1.1.5 revision notes. Covers what a PPF shows, points on and inside the curve, and shifts showing growth and decline. With diagrams.",154,1.1.5 Production Possibility Diagrams,1.1.5,Production Possibility Diagrams,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,yes,6,0,,699,2,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,topic,AQA,Microeconomics,1.2.1,AQA A-Level Economics 1.2.1 Consumer Behaviour,46,"Free AQA A-Level Economics revision notes for unit 1.2.1. Covers rational decision making, how agents are assumed to behave, and diminishing marginal utility.",158,1.2.1 Consumer Behaviour,1.2.1,Consumer Behaviour,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,yes,7,0,,690,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,topic,AQA,Microeconomics,1.2.2,AQA A-Level Economics 1.2.2 Imperfect Information,49,"Free AQA A-Level Economics revision notes for unit 1.2.2. Covers why information matters, information gaps, and the consequences of asymmetric information.",155,1.2.2 Imperfect Information,1.2.2,Imperfect Information,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,yes,5,0,,368,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,topic,AQA,Microeconomics,1.2.3,AQA A-Level Economics 1.2.3 Behavioural Economic Theory,55,Free AQA A-Level Economics revision notes for unit 1.2.3. Covers how behavioural economics challenges rationality and the biases that distort decisions.,152,1.2.3 Aspects of Behavioural Economic Theory,1.2.3,Aspects of Behavioural Economic Theory,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,yes,5,0,,835,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,topic,AQA,Microeconomics,1.2.4,AQA A-Level Economics 1.2.4 Behavioural Economics and Policy,60,"Free AQA A-Level Economics revision notes (1.2.4). Covers choice architecture, framing and nudges, and how they shape policy. Includes evaluation points.",153,1.2.4 Behavioural Economics and Economic Policy,1.2.4,Behavioural Economics and Economic Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,yes,5,0,,465,0,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,topic,AQA,Microeconomics,1.3.1,AQA A-Level Economics 1.3.1 The Determinants of Demand,54,"AQA A-Level Economics 1.3.1 revision notes. Covers the law of demand, the demand curve, the conditions of demand and marginal utility. With comparison tables.",158,1.3.1 The Determinants of the Demand for Goods and Services,1.3.1,The Determinants of the Demand for Goods and Services,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,yes,7,0,,731,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,topic,AQA,Microeconomics,1.3.2,AQA A-Level Economics 1.3.2 Elasticities of Demand,50,"Revision notes for AQA A-Level Economics 1.3.2. Covers PED, YED and XED with formulas, worked calculations and their significance for firms. With diagrams.",155,"1.3.2 Price, Income and Cross Elasticities of Demand",1.3.2,"Price, Income and Cross Elasticities of Demand",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,yes,7,0,,1054,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,topic,AQA,Microeconomics,1.3.3,AQA A-Level Economics 1.3.3 The Determinants of Supply,54,"AQA A-Level Economics 1.3.3 revision notes. Covers the law of supply, movements along the curve, and the factors that shift supply. With exam-ready evaluation.",159,1.3.3 The Determinants of the Supply of Goods and Services,1.3.3,The Determinants of the Supply of Goods and Services,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,yes,6,0,,658,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,topic,AQA,Microeconomics,1.3.4,AQA A-Level Economics 1.3.4 Price Elasticity of Supply,54,"Free AQA A-Level Economics revision notes for unit 1.3.4. Covers the PES formula, interpreting values, its determinants and short-run versus long-run supply.",157,1.3.4 Price Elasticity of Supply,1.3.4,Price Elasticity of Supply,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,yes,7,0,,805,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,topic,AQA,Microeconomics,1.3.5,AQA A-Level Economics 1.3.5 Equilibrium Market Prices,53,"AQA A-Level Economics 1.3.5 revision notes. Covers how demand and supply set price and quantity, disequilibrium, and shifts in equilibrium. With diagrams.",154,1.3.5 The Determination of Equilibrium Market Prices,1.3.5,The Determination of Equilibrium Market Prices,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,yes,6,0,,716,4,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,topic,AQA,Microeconomics,1.3.6,AQA A-Level Economics 1.3.6 Interrelated Markets,48,"Free AQA A-Level Economics revision notes (1.3.6). Covers joint demand, competitive demand, composite demand, derived demand and joint supply. With diagrams.",157,1.3.6 The Interrelationship between Markets,1.3.6,The Interrelationship between Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,yes,5,0,,760,5,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,topic,AQA,Microeconomics,1.4.1,AQA A-Level Economics 1.4.1 Production & Productivity,53,"Free AQA A-Level Economics revision notes for unit 1.4.1. Covers the meaning of production, how productivity is measured, and what raises labour productivity.",158,1.4.1 Production & Productivity,1.4.1,Production & Productivity,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,yes,5,0,,345,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,topic,AQA,Microeconomics,1.4.2,AQA A-Level Economics 1.4.2 Specialisation and Exchange,55,"Free AQA A-Level Economics revision notes for unit 1.4.2. Covers levels of specialisation, the gains and drawbacks of dividing labour, and money's functions.",157,"1.4.2 Specialisation, Division of Labour and Exchange",1.4.2,"Specialisation, Division of Labour and Exchange",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,yes,6,0,,590,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,topic,AQA,Microeconomics,1.4.3,AQA A-Level Economics 1.4.3 Diminishing Returns and Scale,57,"Free AQA A-Level Economics revision notes for unit 1.4.3. Covers the short run versus long run, marginal, average and total returns, and returns to scale.",154,1.4.3 The Law of Diminishing Returns and Returns to Scale,1.4.3,The Law of Diminishing Returns and Returns to Scale,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,yes,6,0,,711,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,topic,AQA,Microeconomics,1.4.4,AQA A-Level Economics 1.4.4 Costs of Production,47,"AQA A-Level Economics 1.4.4 revision notes. Covers fixed, variable, marginal and average costs, the U-shaped curves and the SRAC-LRAC link. With diagrams.",154,1.4.4 Costs of Production,1.4.4,Costs of Production,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,yes,8,0,,905,2,0,16,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,topic,AQA,Microeconomics,1.4.5,AQA A-Level Economics 1.4.5 Economies of Scale,46,"AQA A-Level Economics 1.4.5 revision notes. Covers the LRAC curve, internal and external economies, diseconomies and minimum efficient scale. With diagrams.",156,1.4.5 Economies and Diseconomies of Scale,1.4.5,Economies and Diseconomies of Scale,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,yes,7,0,,1267,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,topic,AQA,Microeconomics,1.4.6,"AQA A-Level Economics 1.4.6 Marginal, Average, Total Revenue",60,"AQA A-Level Economics 1.4.6 revision notes. Covers total, average and marginal revenue under both perfect and imperfect competition. With annotated diagrams.",157,"1.4.6 Marginal, Average and Total Revenue",1.4.6,"Marginal, Average and Total Revenue",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,yes,5,0,,523,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
