path,kind,board,module,spec_code,title,title_len,description,desc_len,h1,h1_code_prefix,h1_bare,canonical,canonical_self,h2_count,h2_with_id,heading_skips,words_main,img_count,svg_count,internal_links_out,jsonld_types,has_datePublished,has_dateModified,has_author,og_title_matches,twitter_title_matches,og_desc_matches,twitter_desc_matches
revision-notes/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html,topic,AQA,Macroeconomics,2.3.1,Economic Growth and the Economic Cycle – AQA A-Level Economics,62,"Economic Growth and the Economic Cycle — AQA A-Level Economics macro: short-run versus long-run growth, the phases of the cycle, output gaps and the costs of growth.",165,2.3.1 Economic Growth and the Economic Cycle,2.3.1,Economic Growth and the Economic Cycle,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html,yes,9,9,,2080,8,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-3-2-employment-and-unemployment.html,topic,AQA,Macroeconomics,2.3.2,Employment and Unemployment – AQA A-Level Economics Notes,57,"Employment and Unemployment for AQA A-Level Economics macro. Covers the Labour Force Survey and Claimant Count, types of unemployment and the natural rate.",155,2.3.2 Employment and Unemployment,2.3.2,Employment and Unemployment,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-2-employment-and-unemployment.html,yes,10,10,,1019,0,0,15,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-3-3-inflation-and-deflation.html,topic,AQA,Macroeconomics,2.3.3,Inflation and Deflation – AQA A-Level Economics Notes,53,"Inflation and Deflation for AQA A-Level Economics macro: inflation, deflation and disinflation, CPI limits, demand-pull and cost-push causes, with diagrams.",156,2.3.3 Inflation and Deflation,2.3.3,Inflation and Deflation,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-3-inflation-and-deflation.html,yes,9,9,,1178,2,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,topic,AQA,Macroeconomics,2.3.4,Macroeconomic Policy Conflicts – AQA A-Level Economics Notes,60,"Macroeconomic Policy Conflicts for AQA A-Level Economics macro: the key trade-offs, the short-run and long-run Phillips curves, and reconciling conflicts.",154,2.3.4 Possible Conflicts between Macroeconomic Policy Objectives,2.3.4,Possible Conflicts between Macroeconomic Policy Objectives,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,yes,9,9,,898,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,topic,AQA,Macroeconomics,2.4.1,Financial Markets and Assets – AQA A-Level Economics Notes,58,"Financial Markets and Assets — AQA A-Level Economics macro: the functions of money, narrow and broad money, money and capital markets, debt, equity and bonds.",158,2.4.1 The Structure of Financial Markets and Financial Assets,2.4.1,The Structure of Financial Markets and Financial Assets,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,yes,9,9,,2295,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,topic,AQA,Macroeconomics,2.4.2,Commercial Banks and Investment Banks – AQA A-Level Economics,61,"Commercial Banks and Investment Banks — AQA A-Level Economics macro: the commercial and investment bank distinction, the balance sheet, objectives and credit creation.",167,2.4.2 Commercial Banks and Investment Banks,2.4.2,Commercial Banks and Investment Banks,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,yes,9,9,,1709,0,0,14,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,topic,AQA,Macroeconomics,2.4.3,Central Banks and Monetary Policy – AQA A-Level Economics,57,"Central Banks and Monetary Policy — AQA A-Level Economics macro: central bank functions, monetary policy tools, quantitative easing and the transmission mechanism.",163,2.4.3 Central Banks and Monetary Policy,2.4.3,Central Banks and Monetary Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,yes,8,8,,1431,1,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,topic,AQA,Macroeconomics,2.4.4,The Regulation of the Financial System – AQA A-Level Economics,62,"The Regulation of the Financial System — AQA A-Level Economics macro: the Bank of England, PRA, FPC and FCA, liquidity and capital ratios, and systemic risk.",157,2.4.4 The Regulation of the Financial System,2.4.4,The Regulation of the Financial System,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,yes,7,7,,1403,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-5-1-fiscal-policy.html,topic,AQA,Macroeconomics,2.5.1,Fiscal Policy – AQA A-Level Economics Revision Notes,52,"Fiscal Policy for AQA A-Level Economics macro: the government budget, the Laffer curve, types of spending and taxes, national debt and the OBR, with diagrams.",158,2.5.1 Fiscal Policy,2.5.1,Fiscal Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-5-1-fiscal-policy.html,yes,13,13,,2618,2,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-5-2-supply-side-policies.html,topic,AQA,Macroeconomics,2.5.2,Supply-Side Policies – AQA A-Level Economics Revision Notes,59,Supply-Side Policies for AQA A-Level Economics macro. Covers market-based and interventionist policies and their impact on LRAS and macroeconomic objectives.,157,2.5.2 Supply-Side Policies,2.5.2,Supply-Side Policies,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-5-2-supply-side-policies.html,yes,7,7,,1481,2,0,20,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-1-globalisation.html,topic,AQA,Macroeconomics,2.6.1,Globalisation – AQA A-Level Economics Revision Notes,52,"Globalisation for AQA A-Level Economics macro. Covers the drivers of globalisation and its impact on consumers, workers, firms and the environment.",147,2.6.1 Globalisation,2.6.1,Globalisation,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-1-globalisation.html,yes,10,10,,1133,0,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-2-trade.html,topic,AQA,Macroeconomics,2.6.2,Trade – AQA A-Level Economics Revision Notes,44,"Trade for AQA A-Level Economics macro. Covers absolute and comparative advantage, protectionism, trading blocs and the role of the WTO, with key definitions.",157,2.6.2 Trade,2.6.2,Trade,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-2-trade.html,yes,15,15,,2108,2,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-3-the-balance-of-payments.html,topic,AQA,Macroeconomics,2.6.3,The Balance of Payments – AQA A-Level Economics Notes,53,"The Balance of Payments for AQA A-Level Economics macro. Covers the structure of the accounts, deficits and surpluses, their causes and corrective policies.",156,2.6.3 The Balance of Payments,2.6.3,The Balance of Payments,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-3-the-balance-of-payments.html,yes,9,9,,1111,0,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,topic,AQA,Macroeconomics,2.6.4,Exchange Rate Systems – AQA A-Level Economics Revision Notes,60,"Exchange Rate Systems for AQA A-Level Economics macro: floating, fixed and managed systems, appreciation and depreciation, and currency unions, with diagrams.",158,2.6.4 Exchange Rate Systems,2.6.4,Exchange Rate Systems,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,yes,12,12,,1449,2,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,topic,AQA,Macroeconomics,2.6.5,Economic Growth and Development – AQA A-Level Economics,55,"Economic Growth and Development — AQA A-Level Economics macro: growth versus development, HDI and other indicators, and market-led versus state-led strategies.",159,2.6.5 Economic Growth and Development,2.6.5,Economic Growth and Development,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,yes,12,12,,2295,1,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-macro/index.html,hub,AQA,Macroeconomics,,AQA A-Level Macroeconomics Revision Notes,41,"Macroeconomics revision notes for AQA A-Level Economics: macroeconomic performance, AD and AS, financial markets, policy and the international economy.",151,AQA A-Level Macroeconomics — The National and International Economy,,AQA A-Level Macroeconomics — The National and International Economy,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/,yes,7,0,,336,0,0,33,BreadcrumbList;LearningResource,yes,yes,yes,yes,no,yes,no
revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,topic,AQA,Microeconomics,1.1.1,Economic Methodology – AQA A-Level Economics Revision Notes,59,"Economic Methodology — AQA A-Level Economics micro. Covers economics as a social science, the role of models, ceteris paribus, and positive versus normative.",157,1.1.1 Economic Methodology,1.1.1,Economic Methodology,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,yes,8,8,,773,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,topic,AQA,Microeconomics,1.1.2,The Purpose of Economic Activity – AQA A-Level Economics,56,The Purpose of Economic Activity for AQA A-Level Economics micro: the central purpose of economic activity and the three questions every economy must answer.,157,1.1.2 The Nature and Purpose of Economic Activity,1.1.2,The Nature and Purpose of Economic Activity,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,yes,4,4,,333,0,0,14,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,topic,AQA,Microeconomics,1.1.3,Economic Resources – AQA A-Level Economics Revision Notes,57,"Economic Resources for AQA A-Level Economics micro. Covers land, labour, capital and enterprise, and why the environment is itself a scarce resource.",149,1.1.3 Economic Resources,1.1.3,Economic Resources,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,yes,4,4,,432,0,0,14,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,topic,AQA,Microeconomics,1.1.4,"Scarcity, Choice and Allocation – AQA A-Level Economics",55,"Scarcity, Choice and Allocation for AQA A-Level Economics micro. Covers the basic economic problem, why choices must be made, and how opportunity cost arises.",158,"1.1.4 Scarcity, Choice and the Allocation of Resources",1.1.4,"Scarcity, Choice and the Allocation of Resources",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,yes,5,5,,429,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,topic,AQA,Microeconomics,1.1.5,Production Possibility Diagrams – AQA A-Level Economics,55,"Production Possibility Diagrams — AQA A-Level Economics micro. Covers what a PPF shows, points on and inside the curve, and shifts showing growth and decline.",158,1.1.5 Production Possibility Diagrams,1.1.5,Production Possibility Diagrams,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,yes,6,6,,751,2,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,topic,AQA,Microeconomics,1.2.1,Consumer Behaviour – AQA A-Level Economics Revision Notes,57,"Consumer Behaviour for AQA A-Level Economics micro. Covers rational decision making, how agents are assumed to behave, and diminishing marginal utility.",152,1.2.1 Consumer Behaviour,1.2.1,Consumer Behaviour,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,yes,7,7,,746,1,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,topic,AQA,Microeconomics,1.2.2,Imperfect Information – AQA A-Level Economics Revision Notes,60,"Imperfect Information for AQA A-Level Economics micro. Covers why information matters, information gaps, and the consequences of asymmetric information.",152,1.2.2 Imperfect Information,1.2.2,Imperfect Information,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,yes,5,5,,404,0,0,15,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,topic,AQA,Microeconomics,1.2.3,Aspects of Behavioural Economic Theory – AQA A-Level Economics,62,Aspects of Behavioural Economic Theory — AQA A-Level Economics micro: how behavioural economics challenges rationality and the biases that distort decisions.,157,1.2.3 Aspects of Behavioural Economic Theory,1.2.3,Aspects of Behavioural Economic Theory,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,yes,5,5,,863,0,0,14,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,topic,AQA,Microeconomics,1.2.4,Behavioural Economics and Economic Policy – AQA A-Level Economics,65,"Behavioural Economics and Economic Policy for AQA A-Level Economics micro. Covers choice architecture, framing and nudges, and how they shape policy.",149,1.2.4 Behavioural Economics and Economic Policy,1.2.4,Behavioural Economics and Economic Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,yes,5,5,,488,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,topic,AQA,Microeconomics,1.3.1,The Determinants of Demand – AQA A-Level Economics Notes,56,"The Determinants of Demand for AQA A-Level Economics micro: the law of demand, the demand curve, the conditions of demand and marginal utility, with diagrams.",158,1.3.1 The Determinants of the Demand for Goods and Services,1.3.1,The Determinants of the Demand for Goods and Services,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,yes,7,7,,791,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,topic,AQA,Microeconomics,1.3.2,Elasticities of Demand – AQA A-Level Economics Notes,52,"Elasticities of Demand for AQA A-Level Economics micro: PED, YED and XED with formulas, worked calculations and their significance for firms, with a diagram.",157,"1.3.2 Price, Income and Cross Elasticities of Demand",1.3.2,"Price, Income and Cross Elasticities of Demand",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,yes,7,7,,1114,1,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,topic,AQA,Microeconomics,1.3.3,The Determinants of Supply – AQA A-Level Economics Notes,56,"The Determinants of Supply for AQA A-Level Economics micro: the law of supply, movements along the curve, and the factors that shift supply, with diagrams.",155,1.3.3 The Determinants of the Supply of Goods and Services,1.3.3,The Determinants of the Supply of Goods and Services,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,yes,6,6,,713,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,topic,AQA,Microeconomics,1.3.4,Price Elasticity of Supply – AQA A-Level Economics Notes,56,"Price Elasticity of Supply — AQA A-Level Economics micro. Covers the PES formula, interpreting values, its determinants and short-run versus long-run supply.",157,1.3.4 Price Elasticity of Supply,1.3.4,Price Elasticity of Supply,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,yes,7,7,,863,1,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,topic,AQA,Microeconomics,1.3.5,Equilibrium Market Prices – AQA A-Level Economics Notes,55,"Equilibrium Market Prices for AQA A-Level Economics micro. Covers how demand and supply set price and quantity, disequilibrium, and shifts in equilibrium.",154,1.3.5 The Determination of Equilibrium Market Prices,1.3.5,The Determination of Equilibrium Market Prices,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,yes,6,6,,773,4,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,topic,AQA,Microeconomics,1.3.6,The Interrelationship between Markets – AQA A-Level Economics,61,"The Interrelationship between Markets for AQA A-Level Economics micro: joint demand, competitive demand, composite demand, derived demand and joint supply.",155,1.3.6 The Interrelationship between Markets,1.3.6,The Interrelationship between Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,yes,5,5,,800,5,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,topic,AQA,Microeconomics,1.4.1,Production & Productivity – AQA A-Level Economics Notes,55,"Production & Productivity — AQA A-Level Economics micro. Covers the meaning of production, how productivity is measured, and what raises labour productivity.",157,1.4.1 Production & Productivity,1.4.1,Production & Productivity,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,yes,5,5,,378,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,topic,AQA,Microeconomics,1.4.2,Specialisation and Exchange – AQA A-Level Economics Notes,57,"Specialisation and Exchange — AQA A-Level Economics micro. Covers levels of specialisation, the gains and drawbacks of dividing labour, and money's functions.",158,"1.4.2 Specialisation, Division of Labour and Exchange",1.4.2,"Specialisation, Division of Labour and Exchange",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,yes,6,6,,649,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,topic,AQA,Microeconomics,1.4.3,Diminishing Returns and Scale – AQA A-Level Economics Notes,59,"Diminishing Returns and Scale — AQA A-Level Economics micro. Covers the short run versus long run, marginal, average and total returns, and returns to scale.",157,1.4.3 The Law of Diminishing Returns and Returns to Scale,1.4.3,The Law of Diminishing Returns and Returns to Scale,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,yes,6,6,,760,0,0,15,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,topic,AQA,Microeconomics,1.4.4,Costs of Production – AQA A-Level Economics Revision Notes,58,"Costs of Production for AQA A-Level Economics micro: fixed, variable, marginal and average costs, the U-shaped curves and the SRAC-LRAC link, with diagrams.",156,1.4.4 Costs of Production,1.4.4,Costs of Production,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,yes,8,8,,966,2,0,20,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,topic,AQA,Microeconomics,1.4.5,Economies and Diseconomies of Scale – AQA A-Level Economics,59,"Economies and Diseconomies of Scale — AQA A-Level Economics micro: the LRAC curve, internal and external economies, diseconomies and minimum efficient scale.",157,1.4.5 Economies and Diseconomies of Scale,1.4.5,Economies and Diseconomies of Scale,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,yes,7,7,,1324,1,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,topic,AQA,Microeconomics,1.4.6,"Marginal, Average and Total Revenue – AQA A-Level Economics",59,"Marginal, Average and Total Revenue for AQA A-Level Economics micro. Covers total, average and marginal revenue under both perfect and imperfect competition.",157,"1.4.6 Marginal, Average and Total Revenue",1.4.6,"Marginal, Average and Total Revenue",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,yes,5,5,,569,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
